id,modify_timestamp,database_name,orig_id,orig_table,type,value1,value2,value3,value4,value5,date_value,client,env,create_timestamp,entry_timestamp,updated_timestamp
3086,2015-07-28 12:01:53.407000000,BIDCO_WAREHOUSE_PRD,3,dbo.config,ScmRevision,9871871970f8f4c21e5e414989f944420cdf3878,The build version (ie. 4791),,,,2015-07-28 12:01:53.407000000,BIDCO,PRD,2015-07-28 12:01:53.407000000,2015-08-22 10:55:47.180000000,2015-08-22 10:56:18.253000000
3087,2015-04-10 19:57:07.637000000,BIDCO_WAREHOUSE_PRD,4,dbo.config,coreRevision,v4.5.2,Source control revision for core repository,2,,,2015-04-10 19:57:07.637000000,BIDCO,PRD,2015-04-10 19:57:07.637000000,2015-08-22 10:55:47.180000000,2015-08-22 10:56:18.253000000
3088,2015-07-31 08:25:14.283000000,AHP_WAREHOUSE_PRD,3,dbo.config,ScmRevision,12c75b3c1479969238192b0f69a560f54eda993d,The build version (ie. 4791),,,,2015-07-31 08:25:14.283000000,AHP,PRD,2015-07-31 08:25:14.283000000,2015-08-22 10:55:47.303000000,2015-08-22 10:56:18.253000000
3089,2015-07-07 17:39:17.057000000,AHP_WAREHOUSE_PRD,4,dbo.config,coreRevision,v4.6.4,Source control revision for core repository,7,,,2015-07-07 17:39:17.057000000,AHP,PRD,2015-07-07 17:39:17.057000000,2015-08-22 10:55:47.303000000,2015-08-22 10:56:18.253000000
3090,2015-02-23 17:25:04.960000000,FDLS_WAREHOUSE_PRD,3,dbo.config,ScmRevision,d737aa8759e18428914903505dd08ed74d9c75b1,The build version (ie. 4791),,,,2015-02-23 17:25:04.960000000,FDLS,PRD,2015-02-23 17:25:04.960000000,2015-08-22 10:55:47.493000000,2015-08-22 10:56:18.253000000
3091,2015-02-23 17:25:05.190000000,FDLS_WAREHOUSE_PRD,4,dbo.config,coreRevision,v4.5.2-rc.2,Source control revision for core repository,1,,,2015-02-23 17:25:05.190000000,FDLS,PRD,2015-02-23 17:25:05.190000000,2015-08-22 10:55:47.493000000,2015-08-22 10:56:18.253000000
3092,2015-07-24 10:14:30.923000000,FHN_WAREHOUSE_PRD,3,dbo.config,ScmRevision,0a33ed91eb99c8899fb688ba3002167efb5b624b,The build version (ie. 4791),,,,2015-07-24 10:14:30.923000000,FHN,PRD,2015-07-24 10:14:30.923000000,2015-08-22 10:55:47.677000000,2015-08-22 10:56:18.253000000
3093,2015-07-02 09:38:49.807000000,FHN_WAREHOUSE_PRD,4,dbo.config,coreRevision,v4.6.4,Source control revision for core repository,7,,,2015-07-02 09:38:49.807000000,FHN,PRD,2015-07-02 09:38:49.807000000,2015-08-22 10:55:47.677000000,2015-08-22 10:56:18.253000000
3094,2014-05-21 12:28:13.940000000,ONPOINT_WAREHOUSE_PRD,3,dbo.config,ScmRevision,AZR,The build version (ie. 4791),,,,2014-05-21 12:28:13.940000000,ONPOINT,PRD,2014-05-21 12:28:13.940000000,2015-08-22 10:55:47.830000000,2015-08-22 10:56:18.253000000
3095,2015-07-22 14:36:15.620000000,UCF_WAREHOUSE_PRD,3,dbo.config,ScmRevision,27ade55529250034e55e3ec1ec922d396a26d4d7,The build version (ie. 4791),,,,2015-07-22 14:36:15.620000000,UCF,PRD,2015-07-22 14:36:15.620000000,2015-08-22 10:55:47.983000000,2015-08-22 10:56:18.253000000
3096,2015-07-22 14:35:18.987000000,UCF_WAREHOUSE_PRD,4,dbo.config,coreRevision,v4.7.0-rc.8,Source control revision for core repository,10,,,2015-07-22 14:35:18.987000000,UCF,PRD,2015-07-22 14:35:18.987000000,2015-08-22 10:55:47.983000000,2015-08-22 10:56:18.253000000
3097,2015-08-13 17:01:35.917000000,XCLS_WAREHOUSE_PRD,3,dbo.config,ScmRevision,bfbd336eec2d4e0240bca3882f840e45ed2372de,The build version (ie. 4791),,,,2015-08-13 17:01:35.917000000,XCLS,PRD,2015-08-13 17:01:35.917000000,2015-08-22 10:55:48.157000000,2015-08-22 10:56:18.253000000
3098,2015-07-07 17:43:09.590000000,XCLS_WAREHOUSE_PRD,4,dbo.config,coreRevision,v4.6.4,Source control revision for core repository,7,,,2015-07-07 17:43:09.590000000,XCLS,PRD,2015-07-07 17:43:09.590000000,2015-08-22 10:55:48.157000000,2015-08-22 10:56:18.253000000
3099,2015-06-05 12:10:28.850000000,SLVTN_WAREHOUSE_PRD,3,dbo.config,ScmRevision,11092f6ac08194857fbb53f3a3601c37cdf52de6,The build version (ie. 4791),,,,2015-06-05 12:10:28.850000000,SLVTN,PRD,2015-06-05 12:10:28.850000000,2015-08-22 10:55:48.280000000,2015-08-22 10:56:18.253000000
3100,2015-06-05 11:46:26.250000000,SLVTN_WAREHOUSE_PRD,4,dbo.config,coreRevision,v4.6.3,Source control revision for core repository,5,,,2015-06-05 11:46:26.250000000,SLVTN,PRD,2015-06-05 11:46:26.250000000,2015-08-22 10:55:48.280000000,2015-08-22 10:56:18.253000000
3101,2015-06-16 15:40:03.263000000,CCCN_WAREHOUSE_PRD,3,dbo.config,ScmRevision,4da391d55e7bab4e4b4a5bcb140ed34c01178ee6,The build version (ie. 4791),,,,2015-06-16 15:40:03.263000000,CCCN,PRD,2015-06-16 15:40:03.263000000,2015-08-22 10:55:48.473000000,2015-08-22 10:56:18.253000000
